batter,season,full_name,birth_date,height,weight,current_age,bat_side,throw_hand,primary_position,height_inches,age
452096,2024,Darren Ford,1985-10-01,"5' 9""",190,40,R,R,CF,69,39
452096,2025,Darren Ford,1985-10-01,"5' 9""",190,40,R,R,CF,69,40
641351,2015,Brandon Bednar,1992-03-21,"6' 4""",195,34,R,R,2B,76,23
641351,2016,Brandon Bednar,1992-03-21,"6' 4""",195,34,R,R,2B,76,24
641351,2017,Brandon Bednar,1992-03-21,"6' 4""",195,34,R,R,2B,76,25
641351,2018,Brandon Bednar,1992-03-21,"6' 4""",195,34,R,R,2B,76,26
641351,2019,Brandon Bednar,1992-03-21,"6' 4""",195,34,R,R,2B,76,27
641351,2020,Brandon Bednar,1992-03-21,"6' 4""",195,34,R,R,2B,76,28
641351,2021,Brandon Bednar,1992-03-21,"6' 4""",195,34,R,R,2B,76,29
641351,2022,Brandon Bednar,1992-03-21,"6' 4""",195,34,R,R,2B,76,30
641351,2023,Brandon Bednar,1992-03-21,"6' 4""",195,34,R,R,2B,76,31
641351,2024,Brandon Bednar,1992-03-21,"6' 4""",195,34,R,R,2B,76,32
641351,2025,Brandon Bednar,1992-03-21,"6' 4""",195,34,R,R,2B,76,33
642727,2015,Sergio Alcántara,1996-07-10,"5' 10""",177,29,S,R,SS,70,19
642727,2016,Sergio Alcántara,1996-07-10,"5' 10""",177,29,S,R,SS,70,20
642727,2017,Sergio Alcántara,1996-07-10,"5' 10""",177,29,S,R,SS,70,21
642727,2018,Sergio Alcántara,1996-07-10,"5' 10""",177,29,S,R,SS,70,22
642727,2019,Sergio Alcántara,1996-07-10,"5' 10""",177,29,S,R,SS,70,23
642727,2020,Sergio Alcántara,1996-07-10,"5' 10""",177,29,S,R,SS,70,24
642727,2021,Sergio Alcántara,1996-07-10,"5' 10""",177,29,S,R,SS,70,25
642727,2022,Sergio Alcántara,1996-07-10,"5' 10""",177,29,S,R,SS,70,26
642727,2023,Sergio Alcántara,1996-07-10,"5' 10""",177,29,S,R,SS,70,27
642727,2024,Sergio Alcántara,1996-07-10,"5' 10""",177,29,S,R,SS,70,28
642727,2025,Sergio Alcántara,1996-07-10,"5' 10""",177,29,S,R,SS,70,29
571669,2015,Rudy Flores,1990-12-12,"6' 3""",205,35,L,R,1B,75,25
571669,2016,Rudy Flores,1990-12-12,"6' 3""",205,35,L,R,1B,75,26
571669,2017,Rudy Flores,1990-12-12,"6' 3""",205,35,L,R,1B,75,27
571669,2018,Rudy Flores,1990-12-12,"6' 3""",205,35,L,R,1B,75,28
571669,2019,Rudy Flores,1990-12-12,"6' 3""",205,35,L,R,1B,75,29
571669,2020,Rudy Flores,1990-12-12,"6' 3""",205,35,L,R,1B,75,30
571669,2021,Rudy Flores,1990-12-12,"6' 3""",205,35,L,R,1B,75,31
571669,2022,Rudy Flores,1990-12-12,"6' 3""",205,35,L,R,1B,75,32
571669,2023,Rudy Flores,1990-12-12,"6' 3""",205,35,L,R,1B,75,33
571669,2024,Rudy Flores,1990-12-12,"6' 3""",205,35,L,R,1B,75,34
571669,2025,Rudy Flores,1990-12-12,"6' 3""",205,35,L,R,1B,75,35
606336,2015,Luis Marté,1993-12-15,"6' 1""",188,32,R,R,SS,73,22
606336,2016,Luis Marté,1993-12-15,"6' 1""",188,32,R,R,SS,73,23
606336,2017,Luis Marté,1993-12-15,"6' 1""",188,32,R,R,SS,73,24
606336,2018,Luis Marté,1993-12-15,"6' 1""",188,32,R,R,SS,73,25
606336,2019,Luis Marté,1993-12-15,"6' 1""",188,32,R,R,SS,73,26
606336,2020,Luis Marté,1993-12-15,"6' 1""",188,32,R,R,SS,73,27
606336,2021,Luis Marté,1993-12-15,"6' 1""",188,32,R,R,SS,73,28
606336,2022,Luis Marté,1993-12-15,"6' 1""",188,32,R,R,SS,73,29
606336,2023,Luis Marté,1993-12-15,"6' 1""",188,32,R,R,SS,73,30
606336,2024,Luis Marté,1993-12-15,"6' 1""",188,32,R,R,SS,73,31
606336,2025,Luis Marté,1993-12-15,"6' 1""",188,32,R,R,SS,73,32
650958,2015,Michael De León,1997-01-14,"6' 1""",160,29,S,R,3B,73,18
650958,2016,Michael De León,1997-01-14,"6' 1""",160,29,S,R,3B,73,19
650958,2017,Michael De León,1997-01-14,"6' 1""",160,29,S,R,3B,73,20
650958,2018,Michael De León,1997-01-14,"6' 1""",160,29,S,R,3B,73,21
650958,2019,Michael De León,1997-01-14,"6' 1""",160,29,S,R,3B,73,22
650958,2020,Michael De León,1997-01-14,"6' 1""",160,29,S,R,3B,73,23
650958,2021,Michael De León,1997-01-14,"6' 1""",160,29,S,R,3B,73,24
650958,2022,Michael De León,1997-01-14,"6' 1""",160,29,S,R,3B,73,25
650958,2023,Michael De León,1997-01-14,"6' 1""",160,29,S,R,3B,73,26
650958,2024,Michael De León,1997-01-14,"6' 1""",160,29,S,R,3B,73,27
650958,2025,Michael De León,1997-01-14,"6' 1""",160,29,S,R,3B,73,28
607287,2015,Ruben Sosa,1990-09-23,"5' 7""",170,35,S,R,LF,67,25
607287,2016,Ruben Sosa,1990-09-23,"5' 7""",170,35,S,R,LF,67,26
607287,2017,Ruben Sosa,1990-09-23,"5' 7""",170,35,S,R,LF,67,27
607287,2018,Ruben Sosa,1990-09-23,"5' 7""",170,35,S,R,LF,67,28
607287,2019,Ruben Sosa,1990-09-23,"5' 7""",170,35,S,R,LF,67,29
607287,2020,Ruben Sosa,1990-09-23,"5' 7""",170,35,S,R,LF,67,30
607287,2021,Ruben Sosa,1990-09-23,"5' 7""",170,35,S,R,LF,67,31
607287,2022,Ruben Sosa,1990-09-23,"5' 7""",170,35,S,R,LF,67,32
607287,2023,Ruben Sosa,1990-09-23,"5' 7""",170,35,S,R,LF,67,33
607287,2024,Ruben Sosa,1990-09-23,"5' 7""",170,35,S,R,LF,67,34
607287,2025,Ruben Sosa,1990-09-23,"5' 7""",170,35,S,R,LF,67,35
457745,2015,Luis Flores,1986-11-02,"5' 9""",215,39,R,R,C,69,29
457745,2016,Luis Flores,1986-11-02,"5' 9""",215,39,R,R,C,69,30
457745,2017,Luis Flores,1986-11-02,"5' 9""",215,39,R,R,C,69,31
457745,2018,Luis Flores,1986-11-02,"5' 9""",215,39,R,R,C,69,32
457745,2019,Luis Flores,1986-11-02,"5' 9""",215,39,R,R,C,69,33
457745,2020,Luis Flores,1986-11-02,"5' 9""",215,39,R,R,C,69,34
457745,2021,Luis Flores,1986-11-02,"5' 9""",215,39,R,R,C,69,35
457745,2022,Luis Flores,1986-11-02,"5' 9""",215,39,R,R,C,69,36
457745,2023,Luis Flores,1986-11-02,"5' 9""",215,39,R,R,C,69,37
457745,2024,Luis Flores,1986-11-02,"5' 9""",215,39,R,R,C,69,38
457745,2025,Luis Flores,1986-11-02,"5' 9""",215,39,R,R,C,69,39
571981,2015,Telvin Nash,1991-02-20,"6' 3""",238,35,R,R,1B,75,24
571981,2016,Telvin Nash,1991-02-20,"6' 3""",238,35,R,R,1B,75,25
571981,2017,Telvin Nash,1991-02-20,"6' 3""",238,35,R,R,1B,75,26
571981,2018,Telvin Nash,1991-02-20,"6' 3""",238,35,R,R,1B,75,27
571981,2019,Telvin Nash,1991-02-20,"6' 3""",238,35,R,R,1B,75,28
571981,2020,Telvin Nash,1991-02-20,"6' 3""",238,35,R,R,1B,75,29
571981,2021,Telvin Nash,1991-02-20,"6' 3""",238,35,R,R,1B,75,30
571981,2022,Telvin Nash,1991-02-20,"6' 3""",238,35,R,R,1B,75,31
571981,2023,Telvin Nash,1991-02-20,"6' 3""",238,35,R,R,1B,75,32
571981,2024,Telvin Nash,1991-02-20,"6' 3""",238,35,R,R,1B,75,33
571981,2025,Telvin Nash,1991-02-20,"6' 3""",238,35,R,R,1B,75,34
605233,2015,Derek Fisher,1993-08-21,"6' 3""",215,32,L,R,LF,75,22
605233,2016,Derek Fisher,1993-08-21,"6' 3""",215,32,L,R,LF,75,23
605233,2017,Derek Fisher,1993-08-21,"6' 3""",215,32,L,R,LF,75,24
605233,2018,Derek Fisher,1993-08-21,"6' 3""",215,32,L,R,LF,75,25
605233,2019,Derek Fisher,1993-08-21,"6' 3""",215,32,L,R,LF,75,26
605233,2020,Derek Fisher,1993-08-21,"6' 3""",215,32,L,R,LF,75,27
605233,2021,Derek Fisher,1993-08-21,"6' 3""",215,32,L,R,LF,75,28
605233,2022,Derek Fisher,1993-08-21,"6' 3""",215,32,L,R,LF,75,29
605233,2023,Derek Fisher,1993-08-21,"6' 3""",215,32,L,R,LF,75,30
605233,2024,Derek Fisher,1993-08-21,"6' 3""",215,32,L,R,LF,75,31
605233,2025,Derek Fisher,1993-08-21,"6' 3""",215,32,L,R,LF,75,32
473239,2015,Juan Ciriaco,1983-08-15,"6' 0""",160,42,R,R,SS,72,32
473239,2016,Juan Ciriaco,1983-08-15,"6' 0""",160,42,R,R,SS,72,33
473239,2017,Juan Ciriaco,1983-08-15,"6' 0""",160,42,R,R,SS,72,34
473239,2018,Juan Ciriaco,1983-08-15,"6' 0""",160,42,R,R,SS,72,35
473239,2019,Juan Ciriaco,1983-08-15,"6' 0""",160,42,R,R,SS,72,36
473239,2020,Juan Ciriaco,1983-08-15,"6' 0""",160,42,R,R,SS,72,37
473239,2021,Juan Ciriaco,1983-08-15,"6' 0""",160,42,R,R,SS,72,38
473239,2022,Juan Ciriaco,1983-08-15,"6' 0""",160,42,R,R,SS,72,39
473239,2023,Juan Ciriaco,1983-08-15,"6' 0""",160,42,R,R,SS,72,40
473239,2024,Juan Ciriaco,1983-08-15,"6' 0""",160,42,R,R,SS,72,41
473239,2025,Juan Ciriaco,1983-08-15,"6' 0""",160,42,R,R,SS,72,42
607467,2015,Elliott Blair,1988-02-03,"6' 1""",181,38,R,R,CF,73,27
607467,2016,Elliott Blair,1988-02-03,"6' 1""",181,38,R,R,CF,73,28
607467,2017,Elliott Blair,1988-02-03,"6' 1""",181,38,R,R,CF,73,29
607467,2018,Elliott Blair,1988-02-03,"6' 1""",181,38,R,R,CF,73,30
607467,2019,Elliott Blair,1988-02-03,"6' 1""",181,38,R,R,CF,73,31
607467,2020,Elliott Blair,1988-02-03,"6' 1""",181,38,R,R,CF,73,32
607467,2021,Elliott Blair,1988-02-03,"6' 1""",181,38,R,R,CF,73,33
607467,2022,Elliott Blair,1988-02-03,"6' 1""",181,38,R,R,CF,73,34
607467,2023,Elliott Blair,1988-02-03,"6' 1""",181,38,R,R,CF,73,35
607467,2024,Elliott Blair,1988-02-03,"6' 1""",181,38,R,R,CF,73,36
607467,2025,Elliott Blair,1988-02-03,"6' 1""",181,38,R,R,CF,73,37
571851,2015,Spencer Kieboom,1991-03-16,"6' 0""",210,35,R,R,C,72,24
571851,2016,Spencer Kieboom,1991-03-16,"6' 0""",210,35,R,R,C,72,25
571851,2017,Spencer Kieboom,1991-03-16,"6' 0""",210,35,R,R,C,72,26
571851,2018,Spencer Kieboom,1991-03-16,"6' 0""",210,35,R,R,C,72,27
571851,2019,Spencer Kieboom,1991-03-16,"6' 0""",210,35,R,R,C,72,28
571851,2020,Spencer Kieboom,1991-03-16,"6' 0""",210,35,R,R,C,72,29
571851,2021,Spencer Kieboom,1991-03-16,"6' 0""",210,35,R,R,C,72,30
571851,2022,Spencer Kieboom,1991-03-16,"6' 0""",210,35,R,R,C,72,31
571851,2023,Spencer Kieboom,1991-03-16,"6' 0""",210,35,R,R,C,72,32
571851,2024,Spencer Kieboom,1991-03-16,"6' 0""",210,35,R,R,C,72,33
571851,2025,Spencer Kieboom,1991-03-16,"6' 0""",210,35,R,R,C,72,34
608384,2015,Nick Williams,1993-09-08,"6' 3""",215,32,L,L,RF,75,22
608384,2016,Nick Williams,1993-09-08,"6' 3""",215,32,L,L,RF,75,23
608384,2017,Nick Williams,1993-09-08,"6' 3""",215,32,L,L,RF,75,24
608384,2018,Nick Williams,1993-09-08,"6' 3""",215,32,L,L,RF,75,25
608384,2019,Nick Williams,1993-09-08,"6' 3""",215,32,L,L,RF,75,26
608384,2020,Nick Williams,1993-09-08,"6' 3""",215,32,L,L,RF,75,27
608384,2021,Nick Williams,1993-09-08,"6' 3""",215,32,L,L,RF,75,28
608384,2022,Nick Williams,1993-09-08,"6' 3""",215,32,L,L,RF,75,29
608384,2023,Nick Williams,1993-09-08,"6' 3""",215,32,L,L,RF,75,30
608384,2024,Nick Williams,1993-09-08,"6' 3""",215,32,L,L,RF,75,31
608384,2025,Nick Williams,1993-09-08,"6' 3""",215,32,L,L,RF,75,32
592685,2015,Drew Robinson,1992-04-20,"6' 1""",200,34,L,R,CF,73,23
592685,2016,Drew Robinson,1992-04-20,"6' 1""",200,34,L,R,CF,73,24
592685,2017,Drew Robinson,1992-04-20,"6' 1""",200,34,L,R,CF,73,25
592685,2018,Drew Robinson,1992-04-20,"6' 1""",200,34,L,R,CF,73,26
592685,2019,Drew Robinson,1992-04-20,"6' 1""",200,34,L,R,CF,73,27
592685,2020,Drew Robinson,1992-04-20,"6' 1""",200,34,L,R,CF,73,28
592685,2021,Drew Robinson,1992-04-20,"6' 1""",200,34,L,R,CF,73,29
592685,2022,Drew Robinson,1992-04-20,"6' 1""",200,34,L,R,CF,73,30
592685,2023,Drew Robinson,1992-04-20,"6' 1""",200,34,L,R,CF,73,31
592685,2024,Drew Robinson,1992-04-20,"6' 1""",200,34,L,R,CF,73,32
592685,2025,Drew Robinson,1992-04-20,"6' 1""",200,34,L,R,CF,73,33
543499,2015,Luis Mateo,1990-05-23,"6' 0""",175,35,R,R,2B,72,25
543499,2016,Luis Mateo,1990-05-23,"6' 0""",175,35,R,R,2B,72,26
543499,2017,Luis Mateo,1990-05-23,"6' 0""",175,35,R,R,2B,72,27
543499,2018,Luis Mateo,1990-05-23,"6' 0""",175,35,R,R,2B,72,28
543499,2019,Luis Mateo,1990-05-23,"6' 0""",175,35,R,R,2B,72,29
543499,2020,Luis Mateo,1990-05-23,"6' 0""",175,35,R,R,2B,72,30
543499,2021,Luis Mateo,1990-05-23,"6' 0""",175,35,R,R,2B,72,31
543499,2022,Luis Mateo,1990-05-23,"6' 0""",175,35,R,R,2B,72,32
543499,2023,Luis Mateo,1990-05-23,"6' 0""",175,35,R,R,2B,72,33
543499,2024,Luis Mateo,1990-05-23,"6' 0""",175,35,R,R,2B,72,34
543499,2025,Luis Mateo,1990-05-23,"6' 0""",175,35,R,R,2B,72,35
489067,2015,Ryan Lollis,1986-12-16,"6' 1""",190,39,L,L,LF,73,29
489067,2016,Ryan Lollis,1986-12-16,"6' 1""",190,39,L,L,LF,73,30
489067,2017,Ryan Lollis,1986-12-16,"6' 1""",190,39,L,L,LF,73,31
489067,2018,Ryan Lollis,1986-12-16,"6' 1""",190,39,L,L,LF,73,32
489067,2019,Ryan Lollis,1986-12-16,"6' 1""",190,39,L,L,LF,73,33
489067,2020,Ryan Lollis,1986-12-16,"6' 1""",190,39,L,L,LF,73,34
489067,2021,Ryan Lollis,1986-12-16,"6' 1""",190,39,L,L,LF,73,35
489067,2022,Ryan Lollis,1986-12-16,"6' 1""",190,39,L,L,LF,73,36
489067,2023,Ryan Lollis,1986-12-16,"6' 1""",190,39,L,L,LF,73,37
489067,2024,Ryan Lollis,1986-12-16,"6' 1""",190,39,L,L,LF,73,38
489067,2025,Ryan Lollis,1986-12-16,"6' 1""",190,39,L,L,LF,73,39
592174,2015,Kelson Brown,1987-11-07,"6' 3""",175,38,R,R,3B,75,28
592174,2016,Kelson Brown,1987-11-07,"6' 3""",175,38,R,R,3B,75,29
592174,2017,Kelson Brown,1987-11-07,"6' 3""",175,38,R,R,3B,75,30
592174,2018,Kelson Brown,1987-11-07,"6' 3""",175,38,R,R,3B,75,31
592174,2019,Kelson Brown,1987-11-07,"6' 3""",175,38,R,R,3B,75,32
592174,2020,Kelson Brown,1987-11-07,"6' 3""",175,38,R,R,3B,75,33
592174,2021,Kelson Brown,1987-11-07,"6' 3""",175,38,R,R,3B,75,34
592174,2022,Kelson Brown,1987-11-07,"6' 3""",175,38,R,R,3B,75,35
592174,2023,Kelson Brown,1987-11-07,"6' 3""",175,38,R,R,3B,75,36
592174,2024,Kelson Brown,1987-11-07,"6' 3""",175,38,R,R,3B,75,37
592174,2025,Kelson Brown,1987-11-07,"6' 3""",175,38,R,R,3B,75,38
572262,2015,Shannon Wilkerson,1988-07-20,"6' 0""",200,37,R,R,CF,72,27
572262,2016,Shannon Wilkerson,1988-07-20,"6' 0""",200,37,R,R,CF,72,28
572262,2017,Shannon Wilkerson,1988-07-20,"6' 0""",200,37,R,R,CF,72,29
572262,2018,Shannon Wilkerson,1988-07-20,"6' 0""",200,37,R,R,CF,72,30
572262,2019,Shannon Wilkerson,1988-07-20,"6' 0""",200,37,R,R,CF,72,31
572262,2020,Shannon Wilkerson,1988-07-20,"6' 0""",200,37,R,R,CF,72,32
572262,2021,Shannon Wilkerson,1988-07-20,"6' 0""",200,37,R,R,CF,72,33
572262,2022,Shannon Wilkerson,1988-07-20,"6' 0""",200,37,R,R,CF,72,34
572262,2023,Shannon Wilkerson,1988-07-20,"6' 0""",200,37,R,R,CF,72,35
572262,2024,Shannon Wilkerson,1988-07-20,"6' 0""",200,37,R,R,CF,72,36
572262,2025,Shannon Wilkerson,1988-07-20,"6' 0""",200,37,R,R,CF,72,37
285068,2015,Cody Ransom,1976-02-17,"6' 2""",200,50,R,R,SS,74,39
285068,2016,Cody Ransom,1976-02-17,"6' 2""",200,50,R,R,SS,74,40
285068,2017,Cody Ransom,1976-02-17,"6' 2""",200,50,R,R,SS,74,41
285068,2018,Cody Ransom,1976-02-17,"6' 2""",200,50,R,R,SS,74,42
285068,2019,Cody Ransom,1976-02-17,"6' 2""",200,50,R,R,SS,74,43
285068,2020,Cody Ransom,1976-02-17,"6' 2""",200,50,R,R,SS,74,44
285068,2021,Cody Ransom,1976-02-17,"6' 2""",200,50,R,R,SS,74,45
285068,2022,Cody Ransom,1976-02-17,"6' 2""",200,50,R,R,SS,74,46
285068,2023,Cody Ransom,1976-02-17,"6' 2""",200,50,R,R,SS,74,47
285068,2024,Cody Ransom,1976-02-17,"6' 2""",200,50,R,R,SS,74,48
285068,2025,Cody Ransom,1976-02-17,"6' 2""",200,50,R,R,SS,74,49
608577,2015,Nomar Mazara,1995-04-26,"6' 4""",225,31,L,L,OF,76,20
608577,2016,Nomar Mazara,1995-04-26,"6' 4""",225,31,L,L,OF,76,21
608577,2017,Nomar Mazara,1995-04-26,"6' 4""",225,31,L,L,OF,76,22
608577,2018,Nomar Mazara,1995-04-26,"6' 4""",225,31,L,L,OF,76,23
608577,2019,Nomar Mazara,1995-04-26,"6' 4""",225,31,L,L,OF,76,24
608577,2020,Nomar Mazara,1995-04-26,"6' 4""",225,31,L,L,OF,76,25
608577,2021,Nomar Mazara,1995-04-26,"6' 4""",225,31,L,L,OF,76,26
608577,2022,Nomar Mazara,1995-04-26,"6' 4""",225,31,L,L,OF,76,27
608577,2023,Nomar Mazara,1995-04-26,"6' 4""",225,31,L,L,OF,76,28
608577,2024,Nomar Mazara,1995-04-26,"6' 4""",225,31,L,L,OF,76,29
608577,2025,Nomar Mazara,1995-04-26,"6' 4""",225,31,L,L,OF,76,30
605151,2015,Archie Bradley,1992-08-10,"6' 4""",215,33,R,R,P,76,23
605151,2016,Archie Bradley,1992-08-10,"6' 4""",215,33,R,R,P,76,24
605151,2017,Archie Bradley,1992-08-10,"6' 4""",215,33,R,R,P,76,25
605151,2018,Archie Bradley,1992-08-10,"6' 4""",215,33,R,R,P,76,26
605151,2019,Archie Bradley,1992-08-10,"6' 4""",215,33,R,R,P,76,27
605151,2020,Archie Bradley,1992-08-10,"6' 4""",215,33,R,R,P,76,28
605151,2021,Archie Bradley,1992-08-10,"6' 4""",215,33,R,R,P,76,29
605151,2022,Archie Bradley,1992-08-10,"6' 4""",215,33,R,R,P,76,30
605151,2023,Archie Bradley,1992-08-10,"6' 4""",215,33,R,R,P,76,31
605151,2024,Archie Bradley,1992-08-10,"6' 4""",215,33,R,R,P,76,32
605151,2025,Archie Bradley,1992-08-10,"6' 4""",215,33,R,R,P,76,33
453344,2015,Brandon Morrow,1984-07-26,"6' 3""",207,41,R,R,P,75,31
453344,2016,Brandon Morrow,1984-07-26,"6' 3""",207,41,R,R,P,75,32
453344,2017,Brandon Morrow,1984-07-26,"6' 3""",207,41,R,R,P,75,33
453344,2018,Brandon Morrow,1984-07-26,"6' 3""",207,41,R,R,P,75,34
453344,2019,Brandon Morrow,1984-07-26,"6' 3""",207,41,R,R,P,75,35
453344,2020,Brandon Morrow,1984-07-26,"6' 3""",207,41,R,R,P,75,36
453344,2021,Brandon Morrow,1984-07-26,"6' 3""",207,41,R,R,P,75,37
453344,2022,Brandon Morrow,1984-07-26,"6' 3""",207,41,R,R,P,75,38
453344,2023,Brandon Morrow,1984-07-26,"6' 3""",207,41,R,R,P,75,39
453344,2024,Brandon Morrow,1984-07-26,"6' 3""",207,41,R,R,P,75,40
453344,2025,Brandon Morrow,1984-07-26,"6' 3""",207,41,R,R,P,75,41
502688,2015,Nate Samson,1987-08-19,"6' 1""",190,38,R,R,SS,73,28
502688,2016,Nate Samson,1987-08-19,"6' 1""",190,38,R,R,SS,73,29
502688,2017,Nate Samson,1987-08-19,"6' 1""",190,38,R,R,SS,73,30
502688,2018,Nate Samson,1987-08-19,"6' 1""",190,38,R,R,SS,73,31
502688,2019,Nate Samson,1987-08-19,"6' 1""",190,38,R,R,SS,73,32
502688,2020,Nate Samson,1987-08-19,"6' 1""",190,38,R,R,SS,73,33
502688,2021,Nate Samson,1987-08-19,"6' 1""",190,38,R,R,SS,73,34
502688,2022,Nate Samson,1987-08-19,"6' 1""",190,38,R,R,SS,73,35
502688,2023,Nate Samson,1987-08-19,"6' 1""",190,38,R,R,SS,73,36
502688,2024,Nate Samson,1987-08-19,"6' 1""",190,38,R,R,SS,73,37
502688,2025,Nate Samson,1987-08-19,"6' 1""",190,38,R,R,SS,73,38
608721,2015,Logan Vick,1990-10-22,"5' 11""",185,35,L,R,CF,71,25
608721,2016,Logan Vick,1990-10-22,"5' 11""",185,35,L,R,CF,71,26
608721,2017,Logan Vick,1990-10-22,"5' 11""",185,35,L,R,CF,71,27
608721,2018,Logan Vick,1990-10-22,"5' 11""",185,35,L,R,CF,71,28
608721,2019,Logan Vick,1990-10-22,"5' 11""",185,35,L,R,CF,71,29
608721,2020,Logan Vick,1990-10-22,"5' 11""",185,35,L,R,CF,71,30
608721,2021,Logan Vick,1990-10-22,"5' 11""",185,35,L,R,CF,71,31
608721,2022,Logan Vick,1990-10-22,"5' 11""",185,35,L,R,CF,71,32
608721,2023,Logan Vick,1990-10-22,"5' 11""",185,35,L,R,CF,71,33
608721,2024,Logan Vick,1990-10-22,"5' 11""",185,35,L,R,CF,71,34
608721,2025,Logan Vick,1990-10-22,"5' 11""",185,35,L,R,CF,71,35
425844,2015,Zack Greinke,1983-10-21,"6' 2""",200,42,R,R,P,74,32
425844,2016,Zack Greinke,1983-10-21,"6' 2""",200,42,R,R,P,74,33
425844,2017,Zack Greinke,1983-10-21,"6' 2""",200,42,R,R,P,74,34
425844,2018,Zack Greinke,1983-10-21,"6' 2""",200,42,R,R,P,74,35
425844,2019,Zack Greinke,1983-10-21,"6' 2""",200,42,R,R,P,74,36
425844,2020,Zack Greinke,1983-10-21,"6' 2""",200,42,R,R,P,74,37
425844,2021,Zack Greinke,1983-10-21,"6' 2""",200,42,R,R,P,74,38
425844,2022,Zack Greinke,1983-10-21,"6' 2""",200,42,R,R,P,74,39
425844,2023,Zack Greinke,1983-10-21,"6' 2""",200,42,R,R,P,74,40
425844,2024,Zack Greinke,1983-10-21,"6' 2""",200,42,R,R,P,74,41
425844,2025,Zack Greinke,1983-10-21,"6' 2""",200,42,R,R,P,74,42
457926,2015,Paul Janish,1982-10-12,"6' 2""",200,43,R,R,SS,74,33
457926,2016,Paul Janish,1982-10-12,"6' 2""",200,43,R,R,SS,74,34
457926,2017,Paul Janish,1982-10-12,"6' 2""",200,43,R,R,SS,74,35
457926,2018,Paul Janish,1982-10-12,"6' 2""",200,43,R,R,SS,74,36
457926,2019,Paul Janish,1982-10-12,"6' 2""",200,43,R,R,SS,74,37
457926,2020,Paul Janish,1982-10-12,"6' 2""",200,43,R,R,SS,74,38
457926,2021,Paul Janish,1982-10-12,"6' 2""",200,43,R,R,SS,74,39
457926,2022,Paul Janish,1982-10-12,"6' 2""",200,43,R,R,SS,74,40
457926,2023,Paul Janish,1982-10-12,"6' 2""",200,43,R,R,SS,74,41
457926,2024,Paul Janish,1982-10-12,"6' 2""",200,43,R,R,SS,74,42
457926,2025,Paul Janish,1982-10-12,"6' 2""",200,43,R,R,SS,74,43
607365,2015,Tyler Ogle,1990-08-09,"5' 10""",210,35,R,R,C,70,25
607365,2016,Tyler Ogle,1990-08-09,"5' 10""",210,35,R,R,C,70,26
607365,2017,Tyler Ogle,1990-08-09,"5' 10""",210,35,R,R,C,70,27
607365,2018,Tyler Ogle,1990-08-09,"5' 10""",210,35,R,R,C,70,28
607365,2019,Tyler Ogle,1990-08-09,"5' 10""",210,35,R,R,C,70,29
607365,2020,Tyler Ogle,1990-08-09,"5' 10""",210,35,R,R,C,70,30
607365,2021,Tyler Ogle,1990-08-09,"5' 10""",210,35,R,R,C,70,31
607365,2022,Tyler Ogle,1990-08-09,"5' 10""",210,35,R,R,C,70,32
607365,2023,Tyler Ogle,1990-08-09,"5' 10""",210,35,R,R,C,70,33
607365,2024,Tyler Ogle,1990-08-09,"5' 10""",210,35,R,R,C,70,34
607365,2025,Tyler Ogle,1990-08-09,"5' 10""",210,35,R,R,C,70,35
571686,2015,Jon Garcia,1991-11-11,"5' 11""",175,34,R,R,RF,71,24
571686,2016,Jon Garcia,1991-11-11,"5' 11""",175,34,R,R,RF,71,25
571686,2017,Jon Garcia,1991-11-11,"5' 11""",175,34,R,R,RF,71,26
571686,2018,Jon Garcia,1991-11-11,"5' 11""",175,34,R,R,RF,71,27
571686,2019,Jon Garcia,1991-11-11,"5' 11""",175,34,R,R,RF,71,28
571686,2020,Jon Garcia,1991-11-11,"5' 11""",175,34,R,R,RF,71,29
571686,2021,Jon Garcia,1991-11-11,"5' 11""",175,34,R,R,RF,71,30
571686,2022,Jon Garcia,1991-11-11,"5' 11""",175,34,R,R,RF,71,31
571686,2023,Jon Garcia,1991-11-11,"5' 11""",175,34,R,R,RF,71,32
571686,2024,Jon Garcia,1991-11-11,"5' 11""",175,34,R,R,RF,71,33
571686,2025,Jon Garcia,1991-11-11,"5' 11""",175,34,R,R,RF,71,34
506693,2015,Henderson Alvarez,1990-04-18,"6' 0""",205,36,R,R,P,72,25
506693,2016,Henderson Alvarez,1990-04-18,"6' 0""",205,36,R,R,P,72,26
506693,2017,Henderson Alvarez,1990-04-18,"6' 0""",205,36,R,R,P,72,27
506693,2018,Henderson Alvarez,1990-04-18,"6' 0""",205,36,R,R,P,72,28
506693,2019,Henderson Alvarez,1990-04-18,"6' 0""",205,36,R,R,P,72,29
506693,2020,Henderson Alvarez,1990-04-18,"6' 0""",205,36,R,R,P,72,30
506693,2021,Henderson Alvarez,1990-04-18,"6' 0""",205,36,R,R,P,72,31
506693,2022,Henderson Alvarez,1990-04-18,"6' 0""",205,36,R,R,P,72,32
506693,2023,Henderson Alvarez,1990-04-18,"6' 0""",205,36,R,R,P,72,33
506693,2024,Henderson Alvarez,1990-04-18,"6' 0""",205,36,R,R,P,72,34
506693,2025,Henderson Alvarez,1990-04-18,"6' 0""",205,36,R,R,P,72,35
519455,2015,Jordan Zimmermann,1986-05-23,"6' 2""",225,39,R,R,P,74,29
519455,2016,Jordan Zimmermann,1986-05-23,"6' 2""",225,39,R,R,P,74,30
